latitude,longitude,acq_date,brightness,frp,confidence
-11.2933,132.3231,2019-07-15,316.6,16.0,62
-32.7003,150.0815,2020-01-04,333.2,31.9,100
-14.8182,141.6188,2019-07-04,314.4,63.8,35
-29.3776,152.2842,2019-12-18,333.2,53.1,60
-15.2024,130.1784,2019-07-28,349.4,89.4,94
-32.6663,120.0165,2020-02-08,399.3,2115.5,100
-12.7873,131.5355,2019-07-06,340.8,38.1,88
-14.0105,133.629,2019-10-23,305.3,7.5,64
-14.6016,126.6648,2019-09-08,328.1,37.4,51
-21.9856,140.4723,2020-02-04,331.4,19.0,75
-19.6226,146.2624,2019-07-03,332.6,33.4,72
-35.6279,148.7613,2020-02-04,361.0,110.4,100
-33.0555,151.0234,2019-12-10,364.1,144.5,100
-35.8312,148.843,2020-02-01,340.8,28.6,86
-11.5634,130.7614,2019-09-14,337.5,57.7,85
-11.5253,130.9529,2019-06-06,384.0,182.9,100
-35.9156,149.9754,2020-01-27,344.3,53.5,75
-15.7285,131.1548,2019-10-07,319.1,17.4,98
-30.0315,152.9316,2019-11-15,328.1,75.4,55
-35.3487,150.1207,2019-12-17,322.5,16.7,66
-28.241,152.646,2019-10-22,324.9,20.1,71
-31.5207,116.0009,2019-07-02,303.0,5.9,54
-17.4379,129.7094,2019-10-22,337.4,236.9,79
-35.3838,147.9359,2019-12-30,335.3,39.1,100
-24.9891,149.308,2019-12-03,305.4,9.8,64
-12.607,131.5067,2019-08-23,327.1,10.4,53
-34.1712,150.1429,2019-12-09,344.5,122.3,90
-15.7698,125.9271,2019-06-08,303.7,7.6,57
-16.7211,123.8612,2019-12-12,330.9,11.4,41
-13.1083,143.1806,2019-12-19,320.6,10.2,37
-13.4269,143.0541,2019-08-20,327.7,17.3,76
-14.1487,127.1145,2019-10-17,335.9,19.0,43
-14.3951,130.5173,2019-06-29,327.3,28.3,37
-33.0995,150.3181,2019-11-14,327.9,30.5,30
-23.5802,148.1555,2020-02-15,320.4,6.9,55
-37.5173,147.5425,2019-12-27,327.2,110.8,80
-16.5359,137.5195,2019-12-10,332.9,37.1,75
-13.9981,129.9036,2019-09-13,341.6,27.4,85
-14.3852,132.0506,2019-10-20,323.3,45.8,100
-36.9312,148.1712,2020-02-05,328.8,23.7,80
-15.0848,127.7047,2020-03-28,331.1,11.9,40
-19.3639,143.292,2020-01-02,309.8,40.3,78
-31.4307,151.9605,2019-12-07,344.8,38.7,91
-30.6142,152.3685,2019-12-05,337.8,30.7,73
-35.8969,148.3138,2020-01-01,333.6,86.6,68
-12.2165,134.364,2019-08-30,343.2,40.2,88
-31.6128,152.0836,2020-01-01,330.1,16.3,36
-15.6822,144.1743,2019-11-14,307.4,5.7,52
-15.6444,127.4815,2019-12-06,307.9,4.7,54
-29.9531,152.7915,2019-11-08,353.6,73.0,100
-29.6354,152.6456,2019-12-08,345.5,43.0,86
-36.3807,142.2701,2020-03-27,331.5,27.1,75
-15.9772,144.2201,2019-11-06,332.3,28.5,46
-19.4003,143.3527,2019-12-31,339.2,47.2,54
-13.997,130.331,2019-08-11,301.6,5.4,42
-14.7029,131.7377,2019-12-31,347.3,52.3,92
-35.8927,149.6821,2020-01-26,380.6,475.3,100
-16.6277,139.2279,2019-09-09,333.0,23.1,85
-14.7854,131.4366,2019-08-20,321.6,9.1,58
-35.8254,148.8495,2020-01-31,310.3,9.8,62
-12.6418,132.8951,2019-09-10,326.7,14.4,71
-13.4697,130.2316,2019-11-29,331.9,16.1,65
-30.9913,151.9872,2019-11-08,310.3,11.2,80
-27.2638,120.7593,2019-12-16,304.3,23.1,60
-12.9421,143.4805,2019-11-10,324.1,41.5,51
-30.0536,152.6521,2019-11-08,340.1,101.6,86
-31.0002,151.1871,2019-11-15,327.4,29.7,56
-14.9263,131.407,2019-11-20,334.5,23.0,65
-37.3579,148.458,2020-01-04,303.8,18.7,57
-15.8235,143.4504,2019-12-26,395.5,227.8,94
-35.5493,150.1063,2019-12-01,342.3,44.6,92
-32.7763,150.1507,2019-12-19,491.2,1535.7,100
-26.4999,152.4056,2019-12-18,320.4,24.2,100
-13.8858,132.9839,2019-10-03,355.3,144.5,97
-32.5081,121.9482,2020-01-01,341.8,44.7,100
-19.599,144.5793,2020-01-01,332.1,13.4,55
-13.0925,130.3022,2019-09-26,347.2,126.3,90
-31.5899,151.7316,2019-09-14,343.5,74.5,92
-28.6367,152.3925,2019-12-07,325.1,62.2,100
-36.3754,149.541,2020-01-30,329.9,61.0,73
-17.2916,143.527,2019-10-10,334.1,55.8,81
-11.7124,130.111,2019-06-23,314.5,11.6,37
-32.6774,151.0287,2019-08-25,312.6,6.5,57
-35.479,149.593,2019-12-02,367.6,174.6,100
-15.0597,126.3079,2019-11-22,342.0,33.3,83
-18.6069,124.6684,2020-02-15,382.9,142.6,100
-14.4819,127.4024,2019-12-22,305.0,4.2,55
-15.7103,125.8981,2019-06-05,326.0,17.2,76
-14.208,130.3735,2019-06-30,321.8,127.9,76
-28.4909,152.4653,2019-12-07,411.6,314.3,100
-34.1573,150.144,2019-12-07,360.5,117.0,100
-26.2653,150.9955,2019-09-06,312.2,28.6,66
-31.3421,152.2096,2019-11-12,313.9,35.8,88
-37.7113,149.2802,2020-01-03,310.7,11.0,58
-16.287,136.2143,2019-09-21,336.6,28.4,81
-34.0402,150.4571,2019-12-05,426.4,447.5,100
-14.1913,130.1365,2019-07-10,324.9,23.2,100
-31.3413,151.7239,2019-12-20,308.1,9.4,74
-33.4112,150.1953,2019-12-17,354.3,121.3,96
-31.258,152.533,2019-11-09,327.4,111.0,76
-32.5617,150.3358,2019-12-05,343.9,29.8,59
-11.4149,130.9781,2019-06-18,323.7,11.9,63
-30.1673,152.3347,2019-09-07,341.5,57.6,91
-33.5528,147.5281,2020-03-27,316.3,5.9,63
-31.4046,116.8423,2019-06-02,309.8,8.1,67
-13.8775,142.6407,2019-06-21,316.9,10.1,33
-16.5163,137.8177,2019-12-26,362.2,132.4,100
-28.9063,152.4287,2019-09-10,374.4,153.6,100
-17.4817,129.8876,2019-10-23,345.7,50.4,100
-26.3076,150.46,2019-12-29,395.3,275.4,100
-16.4305,137.6747,2019-12-27,349.8,115.6,92
-14.9338,133.2409,2019-07-17,359.7,182.7,99
-15.36,130.7455,2019-07-31,305.7,7.1,31
-28.7629,128.6654,2019-12-26,348.4,140.3,91
-32.7279,124.1431,2020-01-05,333.3,118.6,37
-22.0266,116.5371,2019-10-27,347.4,167.0,100
-12.9833,141.7001,2019-08-29,331.2,21.5,80
-30.6555,150.0785,2019-08-19,326.4,52.9,81
-12.3344,135.1274,2019-12-08,339.7,33.2,83
-17.1904,143.1717,2019-09-11,303.6,5.0,56
-27.3007,128.9253,2019-11-05,344.0,20.5,70
-37.712,149.1221,2020-01-04,330.5,78.5,76
-41.8027,147.4266,2020-02-27,308.4,6.1,67
-29.388,152.233,2020-01-08,340.7,25.8,84
-15.3805,134.7355,2019-10-19,339.0,12.4,47
-29.4907,152.1122,2019-12-18,372.2,170.5,100
-30.0137,150.9562,2019-12-18,312.5,9.9,57
-31.5284,152.7125,2019-07-16,300.6,15.4,30
-33.8103,150.284,2019-12-09,346.8,54.7,91
-17.6487,144.7286,2020-01-13,332.8,14.6,62
-15.5398,144.0306,2019-11-10,345.7,32.4,89
-12.7707,135.3118,2019-10-19,342.2,18.3,80
-15.8723,128.1658,2020-03-20,309.8,6.0,68
-16.0771,136.1829,2019-12-17,357.0,97.1,97
-29.2501,151.6196,2019-11-07,300.8,6.3,34
-35.8915,149.9852,2020-02-05,315.8,6.1,41
-30.4101,151.0102,2019-11-21,395.9,251.8,100
-31.9435,122.9102,2019-11-10,452.3,759.8,100
-38.2088,144.5737,2020-03-10,309.3,15.1,57
-16.67,139.28,2019-10-24,324.7,31.6,42
-35.5241,149.587,2019-12-06,303.9,17.3,33
-29.0214,152.2464,2019-09-10,317.5,37.6,93
-34.3171,150.3824,2019-12-31,423.4,449.5,100
-15.8498,125.2665,2019-11-04,347.1,40.1,89
-16.6766,135.8291,2019-12-30,396.3,290.7,100
-32.7353,150.2242,2019-12-21,468.2,963.8,100
-28.6269,122.8238,2019-10-13,333.0,31.9,100
-13.0051,134.4873,2019-07-03,323.3,13.3,76
-33.0902,150.679,2019-11-15,332.4,37.2,49
-11.965,132.7294,2019-10-05,336.0,53.7,63
-16.2139,137.0606,2019-12-02,341.4,124.0,87
-13.2374,134.5401,2019-10-13,325.2,46.1,45
-32.8219,150.2637,2019-12-18,331.9,24.8,46
-16.2841,124.7373,2020-03-30,341.6,49.5,88
-25.341,130.0688,2019-12-29,339.4,56.6,50
-31.664,151.8312,2019-11-18,328.1,39.1,50
-29.5166,152.1687,2019-12-17,330.6,63.8,54
-12.0642,133.5035,2019-07-01,327.0,19.6,58
-12.732,134.5942,2019-12-09,325.0,48.9,31
-15.6399,143.3806,2019-12-18,307.0,5.8,39
-28.1246,129.7756,2019-12-28,346.8,31.8,88
-36.8789,149.5445,2020-02-01,365.5,198.4,100
-18.1068,144.7449,2019-09-05,303.8,52.8,57
-16.0665,141.8824,2019-12-03,350.1,39.9,83
-12.0114,142.7795,2019-09-18,303.3,6.7,54
-32.1277,151.3577,2019-12-26,311.8,10.7,72
-14.8963,134.316,2019-12-28,309.1,4.4,71
-29.9368,152.2332,2019-12-07,356.7,56.3,98
-34.0096,150.4586,2019-12-06,315.0,34.7,77
-13.0019,132.8967,2019-07-19,316.3,7.7,58
-15.6254,125.5755,2019-11-14,339.3,121.7,83
-26.4742,152.4333,2019-12-20,318.1,14.0,68
-23.0521,150.6524,2019-11-10,336.6,30.1,40
-31.1615,152.604,2019-11-19,341.5,54.7,100
-11.9894,142.7143,2019-09-18,328.6,17.4,31
-14.0552,143.1276,2019-09-16,354.4,136.9,97
-27.3627,150.8987,2019-12-16,476.7,1467.3,100
-32.0334,151.3992,2019-12-31,312.5,26.4,57
-36.0329,149.3503,2020-01-31,316.2,26.6,93
-16.9507,142.7602,2019-09-01,328.1,34.6,49
-21.3321,123.4951,2019-11-25,346.9,42.8,92
-15.4529,124.9053,2019-12-01,339.2,90.5,83
-29.9558,152.0915,2019-12-03,348.4,61.3,100
-21.7316,119.6074,2019-07-23,349.4,158.4,95
-29.578,152.9344,2020-02-03,343.6,191.1,80
-12.8365,130.4114,2019-12-11,332.7,97.2,82
-14.8459,129.9872,2019-07-08,319.9,8.7,63
-15.702,144.1125,2019-11-12,306.1,8.0,49
-27.597,128.4067,2019-12-23,343.5,146.5,86
-16.3169,144.6147,2019-08-14,316.4,13.2,67
-30.9041,124.1228,2019-11-19,369.3,88.6,100
-12.7142,134.3645,2019-07-08,327.9,19.6,78
-32.7273,151.0496,2019-12-27,331.9,31.9,65
-31.0995,148.0753,2019-06-01,314.0,8.4,69
-33.3246,150.3213,2019-12-05,344.7,41.5,91
-22.2339,117.1166,2019-12-13,360.7,163.1,95
-36.9878,149.4632,2020-01-31,345.0,61.6,91
-32.7258,150.1,2020-01-02,335.7,26.8,68
-16.1518,137.1049,2019-12-05,337.9,124.6,89
-35.8233,148.7284,2020-01-02,324.5,18.9,60
-12.1279,133.0333,2019-09-18,307.2,18.4,71
-16.5538,137.5723,2019-12-15,414.0,329.2,100
-33.0219,150.6802,2019-11-18,315.4,17.7,56
-35.8739,136.6194,2020-01-03,393.5,275.9,100
-26.2962,150.4496,2019-12-29,395.4,273.6,100
-12.8034,132.2298,2019-07-17,317.7,7.9,46
-31.6665,151.8359,2019-11-15,328.5,51.6,46
-14.183,131.1295,2019-10-15,359.4,62.7,99
-32.7484,150.0899,2020-01-03,310.0,69.4,69
-15.9033,144.5319,2019-10-02,318.4,33.0,46
-15.5096,144.0266,2019-11-11,301.8,4.5,45
-33.1242,151.0993,2019-12-14,325.7,16.8,43
-35.9208,136.7987,2020-01-03,336.4,18.9,50
-17.2229,143.475,2019-10-08,339.2,29.3,80
-35.889,147.5347,2020-01-02,340.6,44.3,100
-37.6304,148.9376,2019-12-31,332.3,53.0,100
-31.3916,151.7562,2019-12-28,337.3,32.3,73
-18.8479,144.6724,2019-12-16,305.9,13.6,32
-28.7301,122.8011,2019-10-17,331.9,152.4,54
-18.2201,143.7665,2019-12-20,315.9,30.8,91
-16.0523,136.2413,2019-12-15,344.9,24.1,82
-15.4691,125.9109,2019-11-04,362.5,68.1,100
-12.7377,132.9787,2019-08-14,351.1,49.2,94
-31.3189,151.2994,2020-01-03,313.2,10.8,87
-29.2836,152.4993,2019-11-07,338.4,28.8,85
-13.7107,142.1949,2019-06-20,324.3,78.7,32
-14.6974,141.9482,2019-11-12,329.3,27.4,69
-30.1885,152.3244,2019-09-06,324.5,184.1,31
-30.7185,152.3079,2019-11-15,312.6,44.2,77
-16.5386,123.9295,2019-10-06,336.5,40.9,80
-37.5955,148.9722,2020-01-04,317.8,41.6,81
-16.9779,137.4713,2019-12-05,332.9,23.3,63
-21.8538,134.5094,2019-09-20,332.6,23.0,32
-33.2202,122.1377,2020-01-12,419.1,2470.7,100
-20.2552,139.4091,2020-02-16,309.2,6.1,69
-29.0989,131.3877,2019-12-30,359.1,102.3,99
-32.678,150.1454,2019-12-30,358.0,74.0,98
-34.2156,150.3274,2019-12-19,323.7,20.7,66
-36.1152,149.4765,2019-12-30,328.1,53.2,100
-15.7419,134.464,2019-10-05,336.9,36.5,59
-17.5027,122.4395,2019-11-14,393.9,433.4,100
-24.936,127.3143,2019-10-24,325.5,22.5,100
-12.3264,132.3689,2019-10-25,333.1,35.7,66
-27.2003,129.6436,2019-10-26,351.0,65.4,100
-12.9468,141.7064,2019-06-20,306.8,25.8,51
-26.9279,152.0765,2019-08-03,314.8,14.4,72
-26.4439,147.1942,2019-09-20,326.3,26.6,74
-15.747,137.0351,2019-08-02,325.2,14.4,44
-21.8616,121.1285,2019-11-26,333.7,13.2,43
-33.17,150.0704,2019-12-30,309.7,17.5,75
-13.0035,132.0054,2019-06-25,326.0,13.9,61
-37.1949,149.9028,2019-06-15,344.5,96.0,94
-16.466,137.7592,2019-12-23,332.8,17.0,46
-28.1114,148.571,2019-08-05,309.0,8.7,46
-16.198,124.9865,2019-11-04,310.7,7.9,79
-11.6109,132.993,2019-07-25,311.9,48.8,48
-34.2002,150.0113,2019-12-25,337.8,40.1,100
-23.0389,118.9203,2019-10-13,315.7,11.8,90
-20.0916,139.6707,2020-02-16,335.0,108.5,75
-30.9787,152.6219,2019-11-08,337.0,211.9,100
-28.3876,129.3734,2019-12-27,334.5,77.5,63
-15.5452,143.9243,2019-11-10,344.5,28.8,88
-29.4379,152.3263,2019-12-07,333.8,24.1,76
-28.6048,128.5906,2019-12-28,356.5,102.4,83
-14.5363,143.7691,2019-12-23,335.2,48.3,81
-22.4242,117.796,2019-12-22,330.4,41.1,50
-36.0124,149.3363,2020-01-26,332.6,31.6,100
-30.0589,152.3801,2019-09-13,350.6,120.1,95
-25.3542,130.2015,2019-12-29,373.7,354.5,100
-26.2963,130.1366,2019-09-12,341.6,30.3,87
-25.4047,149.1587,2020-01-01,318.6,18.1,96
-31.4437,151.3366,2019-12-21,372.9,115.5,100
-11.4381,130.8079,2019-06-20,317.3,9.3,40
-31.6852,152.1171,2019-09-03,312.7,10.8,48
-33.0129,123.4625,2019-12-16,337.3,89.5,73
-26.3169,129.9256,2019-09-15,327.6,53.1,65
-14.2005,130.6755,2019-08-02,350.0,52.9,95
-16.7362,145.1426,2020-01-13,338.7,33.3,82
-30.0035,151.9101,2019-12-04,322.8,44.0,38
-11.6627,142.5793,2019-12-03,331.7,78.2,83
-13.6306,129.9478,2019-07-16,385.8,395.5,100
-31.4963,152.2588,2019-11-15,341.2,36.7,89
-16.5329,136.7956,2019-08-19,317.7,24.5,57
-32.4572,116.1059,2019-09-24,310.4,12.0,64
-36.8546,149.5035,2020-02-01,361.5,83.2,100
-37.5489,147.6012,2019-12-26,318.1,41.0,70
-11.9773,132.886,2019-10-05,335.8,48.1,82
-30.1235,152.2274,2019-09-05,303.7,8.2,56
-33.3526,151.083,2019-12-02,308.5,74.0,61
-32.9526,123.536,2019-12-14,326.1,70.0,50
-37.4591,148.0273,2019-12-19,341.4,35.9,90
-37.6547,141.3052,2019-10-01,318.1,16.2,77
-14.8444,130.0158,2019-07-10,319.6,8.3,66
-32.7784,124.156,2020-01-02,340.3,32.0,82
-29.2228,150.7377,2020-03-20,341.6,37.4,90
-29.7751,152.3278,2019-10-08,334.4,70.8,72
-14.455,143.0806,2019-07-12,325.0,18.5,68
-31.2222,152.3335,2019-11-08,320.9,19.8,100
-30.1835,152.6042,2019-09-13,311.1,17.7,42
-36.1365,149.4553,2020-01-04,399.0,232.7,100
-36.0639,147.8754,2019-12-31,312.9,15.4,86
-19.789,147.1236,2019-06-16,318.7,85.7,78
-31.5232,115.9431,2020-03-26,335.8,119.5,80
-36.5569,149.8993,2019-12-31,325.6,33.8,78
-32.7684,150.9299,2019-12-28,336.3,25.6,77
-32.3988,123.5718,2020-01-01,338.7,40.3,100
-12.926,131.3553,2019-07-01,343.4,38.5,91
-36.6803,147.8364,2020-01-03,326.3,34.1,72
-31.2897,151.8524,2019-12-15,325.4,48.9,87
-31.1515,152.2823,2019-11-07,317.8,20.2,76
-33.9176,150.1302,2019-12-09,312.5,10.0,85
-17.8014,143.3241,2019-12-24,338.2,21.0,64
-36.0801,147.5926,2019-12-31,449.3,1202.8,100
-12.6093,132.2791,2019-07-15,355.1,86.7,97
-11.3258,131.9678,2019-07-29,324.4,11.8,62
-18.7553,124.4319,2019-11-19,314.2,65.3,89
-13.4108,131.959,2019-07-27,324.1,16.6,66
-14.6204,131.2765,2019-10-21,318.9,13.1,90
-15.3973,125.4809,2019-10-31,350.9,80.8,93
-14.1104,133.3628,2019-10-10,347.4,35.1,89
-12.8832,143.4861,2019-11-24,334.1,24.9,46
-15.4139,125.7604,2019-11-18,326.9,21.0,100
-12.3443,134.6954,2019-07-17,325.4,19.7,42
-31.2623,152.2406,2019-11-08,353.6,147.5,96
-29.1949,152.5888,2019-11-12,337.3,25.7,82
-32.3473,120.246,2019-12-15,388.3,236.9,94
-14.9615,145.0089,2019-12-07,327.1,30.5,67
-16.8889,126.0141,2019-07-15,315.7,7.4,49
-31.6433,151.9369,2019-11-19,324.3,28.8,100
-30.0575,152.6092,2019-11-08,325.7,21.5,100
-14.7259,130.4652,2019-06-18,327.8,10.6,52
-15.5388,125.476,2019-11-12,343.7,25.4,66
-30.4548,152.559,2019-12-06,336.4,49.8,100
-12.3191,136.8233,2019-12-10,323.9,12.9,41
-24.0135,151.6796,2019-12-30,331.7,20.4,41
-14.4176,131.2383,2019-10-19,338.9,31.8,59
-24.1214,122.6985,2019-10-23,310.5,19.6,80
-26.4499,152.3614,2019-12-16,328.1,60.5,99
-11.6734,130.8577,2019-07-04,360.8,79.4,100
-29.1421,152.7528,2019-11-16,325.1,15.0,38
-33.3198,150.1665,2019-12-12,410.8,315.6,94
-28.6661,152.394,2019-12-07,382.6,143.0,100
-30.0761,152.5717,2019-11-10,387.5,266.9,100
-29.3399,152.9659,2019-11-23,375.6,161.2,100
-12.2682,135.1235,2019-12-13,341.0,23.0,84
-15.4593,131.03,2019-08-14,326.6,10.0,49
-30.8027,151.9514,2019-11-21,324.5,11.1,50
-11.8775,133.3586,2019-07-01,325.9,25.7,47
-31.0754,151.9374,2019-11-22,330.1,12.4,65
-34.0268,149.8663,2019-12-09,332.3,70.7,77
-35.4066,148.004,2020-01-03,341.8,268.2,83
-35.617,150.2065,2019-12-04,343.3,104.6,91
-34.204,150.0009,2019-12-27,324.1,26.5,100
-34.0399,150.2543,2019-11-28,428.9,544.2,100
-33.3342,150.8329,2019-11-21,349.1,58.4,71
-30.6645,152.3464,2019-11-15,332.7,38.4,100
-37.3699,149.4324,2020-01-13,338.0,36.9,88
-15.0861,143.0379,2019-07-03,324.8,17.3,74
-31.4441,151.9296,2019-12-05,333.0,42.3,100
-16.4738,126.6261,2019-11-18,366.3,224.0,100
-15.923,136.4366,2019-06-23,307.6,11.6,53
-29.6625,152.5208,2019-12-05,335.4,26.6,52
-37.6565,148.9014,2020-01-31,336.9,40.5,83
-30.6951,152.1103,2019-12-21,309.1,29.5,61
-11.8964,132.92,2019-06-26,334.1,33.7,86
-18.2763,143.8634,2019-12-24,351.1,59.2,93
-27.1362,128.5875,2019-11-16,421.3,558.1,100
-37.5865,147.4912,2020-01-13,337.5,40.3,86
-32.876,150.266,2019-12-10,324.7,22.0,87
-17.5847,128.2657,2020-03-17,370.1,365.0,100
-31.532,152.8299,2019-10-31,303.5,6.9,53
-30.7268,116.3669,2019-06-19,305.6,18.4,62
-31.0669,123.6906,2020-01-07,313.8,37.5,87
-18.5025,123.9431,2019-11-10,319.2,75.4,98
-12.5709,135.5934,2019-07-17,330.7,26.3,82
-25.0735,152.1653,2019-12-16,382.4,414.9,100
-31.5759,151.0028,2019-12-21,318.8,24.6,97
-30.0616,152.6778,2019-10-27,317.0,10.3,30
-31.4529,152.2515,2019-11-08,435.1,1293.5,100
-22.3404,117.1566,2019-12-15,341.4,22.2,82
-31.6091,151.8447,2019-11-15,356.1,63.6,98
-37.1877,149.9299,2020-01-12,340.2,246.0,90
-17.0799,122.3291,2019-07-01,322.0,41.8,45
-30.8867,123.7088,2020-01-01,310.1,6.2,72
-32.3155,123.364,2019-12-21,388.9,205.6,100
-37.1884,149.6139,2020-01-13,327.9,59.7,100
-16.8636,126.0098,2019-07-11,324.6,15.6,31
-13.0838,135.2087,2019-07-15,319.2,8.6,70
-37.3844,149.3125,2020-01-28,314.6,19.8,59
-35.8476,148.664,2020-01-04,331.3,18.4,45
-37.495,149.4021,2020-01-02,362.2,100.5,100
-12.5916,132.2892,2019-10-21,360.5,179.0,100
-16.932,138.521,2019-10-14,331.2,12.5,38
-30.1145,152.4492,2019-11-18,352.1,68.7,100
-29.446,152.2748,2019-12-16,340.6,29.3,60
-30.0338,151.9192,2019-12-07,353.0,173.4,100
-37.2264,149.03,2020-01-31,338.0,75.9,100
-32.9664,123.6521,2019-12-15,346.6,68.0,64
-33.1489,149.8323,2019-12-06,302.9,20.0,52
-21.9641,129.355,2019-12-27,349.1,30.9,87
-12.3199,141.9023,2019-10-14,332.4,18.6,78
-30.9674,151.9344,2019-11-12,363.9,81.7,100
-13.238,133.8413,2019-07-15,327.0,18.6,78
-31.695,152.1767,2019-11-12,333.9,22.7,81
-34.0423,150.0861,2019-12-05,319.1,37.4,39
-31.335,151.736,2019-12-19,308.3,8.1,40
-30.0436,152.6468,2019-11-07,380.9,209.4,100
-22.6398,150.5911,2019-08-23,322.2,14.9,37
-17.3502,123.7934,2019-11-04,350.1,44.9,92
-32.9043,124.2966,2020-01-29,377.6,125.9,100
-14.8707,126.316,2019-11-24,330.7,41.7,56
-32.8191,124.118,2020-01-01,323.3,56.9,45
-31.5153,152.3136,2019-12-02,325.4,19.4,73
-21.1063,147.6674,2019-09-16,344.5,36.3,91
-12.9994,131.4688,2019-07-26,324.1,55.0,71
-28.6378,152.231,2019-11-10,308.1,12.0,73
-33.0978,150.3034,2019-11-13,327.8,72.3,75
-14.6439,132.0419,2019-06-22,321.3,19.9,68
-28.7841,148.1752,2019-08-22,319.1,8.6,67
-31.4226,151.3717,2019-12-15,320.1,36.6,100
-37.5859,148.9915,2020-01-02,341.9,49.4,100
-29.3685,152.9109,2019-11-15,418.1,1725.9,100
-15.0207,145.0003,2019-11-26,327.0,14.3,55
-36.1159,149.868,2019-07-25,323.2,53.1,82
-36.6192,148.0886,2020-01-09,321.0,15.2,73
-11.5017,131.445,2019-06-20,330.2,25.1,62
-14.8554,126.2515,2019-11-25,323.8,24.2,100
-15.9013,143.9932,2019-11-17,313.7,44.0,85
-35.4155,148.0125,2020-01-01,333.1,188.9,100
-33.3253,150.2114,2019-12-09,328.2,25.4,99
-36.0516,148.4581,2020-01-04,380.0,142.2,94
-30.9999,146.8398,2020-02-27,318.3,18.7,97
-14.9202,143.9592,2019-12-24,338.9,51.3,47
-32.5241,123.0656,2020-01-08,351.3,92.7,83
-23.0192,118.7965,2019-10-11,317.3,77.1,95
-16.9034,142.2741,2019-08-26,342.1,229.3,90
-29.108,153.0573,2019-06-19,314.9,22.2,71
-31.3133,152.7697,2019-11-02,323.3,71.6,78
-21.7222,145.651,2019-12-09,336.6,97.0,80
-13.172,130.7755,2019-09-04,341.5,34.3,80
-33.7958,150.2882,2019-12-06,323.8,70.1,68
-18.3437,143.6836,2019-12-19,351.2,314.5,95
-31.4568,152.8281,2019-11-09,312.4,17.7,36
-32.9646,150.336,2019-12-05,376.5,125.2,100
-30.6269,151.0678,2019-12-16,348.2,50.9,91
-35.7978,148.0293,2020-01-03,355.9,127.5,97
-35.4317,148.1038,2020-01-04,402.4,243.2,100
-13.0467,132.1929,2019-06-27,337.6,29.0,86
-27.1251,147.4616,2019-07-23,319.3,13.7,61
-35.6963,148.5359,2020-01-11,340.2,33.3,87
-36.4959,148.1757,2020-01-04,328.8,18.2,74
-18.8105,145.7368,2019-11-11,331.6,25.1,77
-16.5951,142.4117,2019-12-13,351.6,181.9,94
-32.1644,146.9642,2019-10-23,312.6,17.7,85
-36.1217,149.3613,2020-01-13,343.4,37.0,91
-12.6259,132.2842,2019-07-15,335.7,56.7,87
-13.5617,131.9224,2019-07-04,324.8,11.3,71
-12.7537,143.3032,2019-09-09,312.2,14.7,33
-17.4949,145.1845,2019-12-18,339.0,26.6,85
-30.9398,152.6887,2019-11-14,310.9,21.3,76
-30.3229,150.2313,2019-10-22,308.0,10.9,73
-31.2745,152.2424,2019-11-08,360.3,189.9,100
-25.1004,152.4839,2019-11-14,357.6,70.3,98
-33.4061,150.5683,2019-12-09,339.0,38.6,85
-19.6395,147.3061,2019-07-15,309.0,43.7,63
-20.8189,122.8833,2019-12-08,343.5,49.3,58
-33.6518,149.8261,2019-08-26,308.5,14.5,75
-36.686,147.8555,2020-01-04,364.7,82.1,100
-34.1863,150.1412,2019-12-09,362.7,93.5,100
-23.3951,119.059,2019-10-29,302.4,12.2,49
-36.4995,149.9511,2020-01-31,369.0,137.7,100
-36.0846,147.6283,2019-12-31,349.5,79.8,93
-11.7449,142.6992,2019-10-15,319.9,113.6,72
-31.7148,151.0625,2019-06-12,314.1,12.2,74
-16.1162,136.4164,2019-08-15,321.8,93.6,74
-29.8438,118.5389,2019-11-18,304.9,32.3,50
-16.4567,136.1687,2019-11-29,353.1,55.5,95
-15.0252,128.2574,2019-12-19,307.4,5.7,71
-31.5982,124.0763,2019-11-06,330.4,25.5,48
-12.1716,134.436,2019-09-03,373.7,184.4,100
-29.9209,152.3204,2019-11-07,327.9,32.8,100
-15.7749,143.6924,2019-11-15,303.3,29.4,54
-13.0883,131.0241,2019-06-06,313.5,18.2,60
-14.9763,131.3056,2019-11-17,314.9,9.5,88
-32.9058,150.7536,2019-12-05,407.7,291.1,100
-37.5177,149.4077,2020-01-02,366.6,126.8,100
-17.0894,125.2153,2019-09-11,331.7,11.3,51
-32.7762,150.3579,2019-12-06,315.9,33.8,92
-14.4785,133.8863,2019-08-27,358.8,80.8,99
-31.7838,152.104,2019-11-13,342.4,38.9,89
-16.94,143.2588,2019-10-02,338.8,29.4,61
-25.0746,148.9545,2020-03-26,334.2,26.1,84
-33.2449,150.0358,2019-12-21,307.1,17.4,68
-14.3053,132.988,2019-06-07,330.5,65.4,62
-26.6667,130.6559,2019-10-24,317.1,98.7,86
-12.3998,134.6699,2019-07-08,323.4,32.6,76
-13.8351,131.6158,2019-07-06,336.4,34.2,85
-31.9121,121.6379,2019-12-31,334.7,26.7,40
-37.2137,149.0176,2020-02-01,339.6,24.8,88
-16.0331,125.3638,2019-10-31,348.7,77.3,92
-11.8074,142.2741,2019-09-28,330.5,19.8,55
-11.3156,132.3852,2019-09-18,324.8,89.8,74
